,x,y,category
0,616.1211321335372,408.71756497928254,pole
1,663.2257419449095,412.1205596044387,pole
2,481.77115376040985,406.8325632995214,pole
3,425.40570533185365,403.2794404759448,pole
4,400.53384556681743,405.70202421929247,pole
5,739.5663651691817,442.7430989328174,pole
6,696.9067419491804,446.53063557384553,pole
7,717.4391774242278,445.9326034726306,pole
8,745.5466861813314,420.8152552216018,pole
9,771.0627224998369,471.0499517236594,pole
10,790.9971258736692,436.96212195440603,pole
11,780.8305801530147,420.4165671541251,pole
12,290.74355259480194,462.07117907479966,pole
13,295.11706581238235,457.5075131086288,pole
14,301.2019537672768,452.7536943938675,pole
15,50.00212846269624,432.80912125152423,pole
