,x,y,category
0,729.1207378012934,458.1404320987655,pole
1,787.0,467.0,pole
2,319.25154320987656,428.2407407407408,pole
3,304.3016975308642,426.7939814814815,pole
4,285.9760802469136,429.68750000000006,pole
5,269.579475308642,438.3680555555556,pole
6,246.43132716049385,441.7438271604939,pole
7,216.0493827160494,450.4243827160494,pole
8,193.8657407407408,455.2469135802469,pole
9,166.37731481481484,459.10493827160496,pole
10,133.10185185185185,470.1967592592593,pole
11,27.488425925925927,511.1882716049383,pole
12,73.78472222222223,483.6998456790124,pole
13,446.3711603468548,403.1078094818175,pole
14,389.7802369404552,413.3597883597884,pole
