,x,y,category
0,267.2485853909465,427.66471622085055,pole
1,252.84797239369,433.357981824417,pole
2,243.13593106995887,436.3720636145405,pole
3,225.7212362825789,439.386145404664,pole
4,187.8777649176955,448.4283907750344,pole
5,206.632051611797,445.74920696159126,pole
6,172.13756001371743,452.1122685185186,pole
7,151.37388545953362,457.13573816872434,pole
8,122.2377614883402,465.1732896090536,pole
9,102.14388288751717,479.2390046296297,pole
10,30.81061385459534,483.2577803497943,pole
11,624.0,445.0,pole
12,669.0,442.0,pole
