,x,y,category
0,480.1499999999999,411.69999999999993,pole
1,485.3499999999999,409.6499999999999,pole
2,490.0499999999999,408.1499999999999,pole
3,494.14999999999986,406.5999999999999,pole
4,498.14999999999986,405.1499999999999,pole
5,474.8902626194095,414.28775443430703,pole
6,469.15759292622414,416.7446128742436,pole
7,463.6296614363668,418.7919949075241,pole
8,456.8733007265412,421.7606988557808,pole
9,450.11694001671555,424.42229549904545,pole
10,442.3368882902497,427.1862612439741,pole
11,433.73788375047167,431.5881326155271,pole
12,423.70571178739726,434.96631297043996,pole
13,414.08301623097896,438.65160063034483,pole
14,812.9114338788903,448.9855204337712,pole
15,801.7406310623427,443.7365889898512,pole
16,792.0502960889519,438.4876575459312,pole
17,782.2253731298196,433.91166603071895,pole
18,775.6305618284842,430.5469663871805,pole
19,767.555282683992,426.24015084345126,pole
20,760.9604713826566,423.2792151571374,pole
21,755.8461279244781,420.0491034993405,pole
22,750.328020509075,417.62651975599283,pole
23,745.2136770508966,414.12723212671284,pole
24,740.9068615071674,412.6467642835559,pole
25,736.3308699919551,410.8971204689159,pole
26,731.7548784767428,408.0707727683436,pole
27,727.8518268902382,406.05195298222054,pole
28,724.7563032181828,404.0331331960975,pole
29,721.1224276031613,402.55266535294055,pole
30,717.2193760166567,400.5338455668175,pole
