,x,y,category
0,1009.7772029014798,428.1909844699198,pole
1,951.1700569824126,428.1909844699198,pole
2,898.5432320754951,427.89196841931226,pole
3,1093.75,582.079475308642,pole
4,1057.0987654320988,552.1797839506173,pole
5,1255.5325145747602,469.8618612825789,pole
6,254.60990859442109,434.5287418961514,pole
7,199.93274021717508,438.03633382978603,pole
8,125.86065173630216,435.1477287079693,pole
9,62.793370627572024,505.25406551259346,pole
10,28.295778122300973,494.78850374133145,pole
11,73.06512569936622,557.0004542705,pole
12,20.543510143588378,589.5599797810929,pole
