,x,y,category
0,694.0093574279433,420.58745544230663,pole
1,543.7440760269014,399.55189162284717,pole
2,786.3125410808186,417.22706261431193,pole
3,685.3780119979806,420.7155832047326,pole
4,242.97831937622095,439.5643914468156,pole
5,200.88962005812954,441.9743783198351,pole
6,117.07506743361883,524.9590650380763,pole
7,83.06001405763499,541.867710756952,pole
8,151.2156747484696,509.3051218246681,pole
9,73.4284540352879,484.82897047957215,pole
10,136.46292599252135,496.5641115354401,pole
11,38.89361035659085,439.5648549783673,pole
12,931.5642021086302,506.96602469122575,pole
13,903.3007251029072,519.240448990854,pole
14,908.2510213031119,432.4616796514294,pole
15,960.9179802322167,494.21372844405266,pole
16,993.2117136978251,482.0138735792672,pole
17,1028.1367884087795,473.64142416225764,pole
18,1172.6213440623167,453.3083327209486,pole
19,1116.8847522290812,458.8102280521263,pole
20,1070.2382483343135,465.74740042622,pole
