,x,y,category
0,727.2951270309126,409.00740759032294,pole
1,722.6822615317736,407.2501254954129,pole
2,740.0354222190107,418.8921193741922,pole
3,477.72026609855453,398.0772963113207,pole
4,431.6401367743346,399.5903751846533,pole
5,327.3627722050755,415.8316543781436,pole
6,279.91889217535436,417.5061442615455,pole
7,263.7321566358025,421.6923689700503,pole
8,247.82450274348423,424.48318544238685,pole
9,218.8000114311843,428.1112468564243,pole
10,206.24133730566987,433.41379815386375,pole
11,170.51888645976223,442.065329218107,pole
12,127.26123113854595,456.577574874257,pole
13,74.79388145861911,459.9265546410608,pole
14,14.0,475.0,pole
15,884.4521604938273,434.9922839506173,pole
16,886.863425925926,519.8688271604939,pole
17,937.5000000000001,458.1404320987655,pole
