,x,y,category
0,246.43132716049385,392.0717592592593,pole
1,266.6859567901235,398.34104938271605,pole
2,253.18287037037038,414.7376543209877,pole
3,570.0231481481482,394.483024691358,pole
4,529.5138888888889,396.8942901234568,pole
5,495.27391975308643,395.9297839506173,pole
6,374.2283950617284,393.0362654320988,pole
7,386.28472222222223,397.37654320987656,pole
8,397.8587962962963,397.37654320987656,pole
9,403.64583333333337,394.0007716049383,pole
10,439.81481481481484,399.3055555555556,pole
11,428.24074074074076,399.3055555555556,pole
12,726.2731481481482,400.75231481481484,pole
13,685.7638888888889,410.8796296296297,pole
14,660.6867283950618,416.18441358024694,pole
15,665.0270061728396,413.77314814814815,pole
16,523.7268518518518,406.0570987654321,pole
17,331.3078703703704,523.2445987654321,pole
18,361.68981481481484,501.54320987654324,pole
19,343.3641975308642,471.64351851851853,pole
20,351.08024691358025,462.48070987654324,pole
21,1044.6181101315224,443.6235350818283,pole
22,1031.6330612671786,440.71643458981106,pole
23,1213.8310185185187,498.16743827160496,pole
