,x,y,category
0,652.488425925926,453.8001543209877,pole
1,620.1774691358025,451.3888888888889,pole
2,609.0856481481482,450.90663580246917,pole
3,579.6682098765433,453.31790123456796,pole
4,530.9606481481482,410.39737654320993,pole
5,465.8564814814815,403.64583333333337,pole
6,413.77314814814815,432.0987654320988,pole
7,400.2700617283951,474.0547839506173,pole
8,378.5686728395062,438.3680555555556,pole
9,348.1867283950618,446.5663580246914,pole
10,280.6712962962963,475.50154320987656,pole
11,169.7530864197531,525.1736111111112,pole
12,122.01003086419755,514.0817901234568,pole
13,1136.5097736625514,452.11226851851853,pole
14,1141.7341820987654,448.4953703703704,pole
15,1189.5576131687242,449.2991255144033,pole
16,1247.4279835390946,434.42965534979425,pole
