,x,y,category
0,541.6897250125426,379.8611309569172,pole
1,532.4839067878214,396.49620599457126,pole
2,525.7006723064478,398.11126182346976,pole
3,519.0789434079642,400.0493288181479,pole
4,501.7978460387507,404.89449630484324,pole
5,493.07654456269904,406.5095521337417,pole
6,487.5556377171925,408.5755315500686,pole
7,479.1831883001829,410.2500214334705,pole
8,468.0199224108368,415.55257273090996,pole
9,457.9729831104253,418.6224708504801,pole
10,445.41430898491086,422.25053226451763,pole
11,432.0183899176955,429.227573445359,pole
12,417.2270626143119,432.29747156492914,pole
13,398.8076738968907,437.6000228623686,pole
14,379.55104023776863,445.97247227937817,pole
15,356.9454268118427,454.62400334362144,pole
16,330.99083361911295,464.11277934956564,pole
17,294.9893011259717,475.55512688614544,pole
18,263.7321566358025,488.9510459533608,pole
19,215.1719500171468,508.2076796124829,pole
20,142.33164008916324,529.6969664494742,pole
21,769.405144415791,407.27726242960034,pole
22,774.6290396737062,409.3295069952099,pole
23,779.8529349316213,414.9265376286904,pole
24,785.4499655651019,419.9638651988229,pole
25,792.7261053886266,425.7474635200861,pole
26,803.3604635922396,433.9564417825242,pole
27,808.5843588501548,438.247498601526,pole
28,821.7049926882347,451.24138581523397,pole
29,833.9609315622287,460.1547959054114,pole
30,849.0023110894032,469.06820599558887,pole
31,870.7287481842108,489.1233786984882,pole
32,896.911890324107,511.4069039239318,pole
33,936.4651475992695,536.475869802556,pole
34,970.349476057079,570.8504358153252,pole
35,1039.6601529182988,622.8334434612401,pole
36,1133.999685312737,694.0694169019384,pole
