,x,y,category
0,1109.182098765432,378.5686728395062,pole
1,1136.5097736625514,387.00810185185185,pole
2,1272.0,415.0,pole
3,1216.4834104938273,429.6071244855967,pole
4,1176.295653292181,432.8221450617284,pole
5,1169.8656121399176,431.616512345679,pole
6,746.6885288065844,434.42965534979425,pole
7,720.164609053498,433.6259002057613,pole
8,712.1270576131687,434.02777777777777,pole
9,686.0050154320987,436.840920781893,pole
10,640.5928497942386,399.46630658436214,pole
11,532.8896604938271,418.75643004115227,pole
12,575.488683127572,396.25128600823047,pole
13,530.4783950617284,452.51414609053495,pole
14,498.730066872428,428.4014917695473,pole
15,472.608024691358,436.0371656378601,pole
16,423.1770833333333,453.3179012345679,pole
17,339.58654835390945,492.70190329218104,pole
18,293.3706275720165,486.67373971193416,pole
