,x,y,category
0,414.3875643084295,384.05304025783744,pole
1,450.82047478319816,385.2353832554726,pole
2,486.82624986352,386.29178741430843,pole
3,430.40116273596055,403.53029752714656,pole
4,436.8657476992405,402.2062259081615,pole
5,443.0187863992298,404.77648258030894,pole
6,710.8318457010416,409.64891087669383,pole
7,714.8437972591205,411.9414546241675,pole
8,760.694672208593,406.35337923970053,pole
9,563.169967536892,442.848308283957,pole
10,515.7428840877916,498.66308727709196,pole
11,388.0,659.0,pole
