,x,y,category
0,690.8401308113152,380.4802356913283,pole
1,699.049997941549,368.7710809318145,pole
2,721.5261915603859,380.0764717341037,pole
3,742.2527413645828,381.6915275630021,pole
4,499.2528869231826,385.4606142562919,pole
5,495.2027855004048,386.2394799145184,pole
6,417.4596306536733,403.6993549914585,pole
7,394.78424681593896,403.117934893055,pole
8,1061.1175411522634,434.0277777777778,pole
9,477.4945953899286,378.7600377980898,pole
10,387.4126705683239,406.2506817565955,pole
11,44.48784722222221,466.21817129629625,pole
