,x,y,category
0,543.2401786082852,344.9759250527105,pole
1,539.5578513183967,346.1387652495174,pole
2,469.9812462094511,388.58243243296886,pole
3,827.1980024005487,427.8321652091907,pole
4,735.6592221079104,450.7168602823503,pole
5,742.0780999942845,456.577574874257,pole
6,1155.863155626048,534.9064905311691,pole
7,965.7118055555555,645.4153806584362,pole
8,1101.9483024691358,702.4819958847737,pole
9,514.6730711067293,360.015324931413,pole
10,464.4383746046716,401.1798678983768,pole
11,453.0425406759641,408.6220451579409,pole
12,426.0646481100443,413.97111006325264,pole
13,389.0863298515852,419.7853110472871,pole
14,369.0854784665067,449.32145204618206,pole
15,355.3639641441854,455.3682210695779,pole
16,340.24704158569585,463.5081024472261,pole
17,315.82739745275114,446.7632036132069,pole
18,878.1828703703704,570.9876543209876,pole
19,849.2476851851852,546.3927469135803,pole
20,805.8449074074075,512.1527777777778,pole
21,789.9305555555557,497.6851851851852,pole
22,705.6114314224204,342.3401539399482,pole
