,x,y,category
0,461.5246344386912,400.2871009262914,pole
1,465.2258040465835,397.8196545210298,pole
2,512.7802256752602,353.37421536298245,pole
3,735.6127085000383,468.15946323445365,pole
4,724.9145786894148,459.5544457780827,pole
5,717.2398333904894,452.1122685185186,pole
6,709.3325200522025,446.06549949512276,pole
7,746.3108383106616,425.13437595259876,pole
8,761.1951928297898,405.1335245675203,pole
9,915.6110682441702,504.0214549039781,pole
10,796.0524905692731,516.077782064472,pole
11,817.820859053498,535.1669667352538,pole
12,849.3012688614541,558.9447230795611,pole
13,886.8098422496572,587.4110510973937,pole
14,939.5897633744856,632.5552983539095,pole
15,1007.105195473251,688.0144032921811,pole
16,690.2247299382717,420.9667566872428,pole
