,x,y,category
0,772.9462792239726,411.0852944119435,pole
1,769.5971568935987,410.1506556220717,pole
2,791.2651995054597,412.624332952599,pole
3,497.21277399848833,413.3597883597884,pole
4,491.307634164777,416.6076152683296,pole
5,434.3230347694634,431.6657218442933,pole
6,414.8360733182162,437.8661186696901,pole
7,394.1680839002268,443.4760015117158,pole
8,371.728552532124,449.9716553287982,pole
9,340.72656840513986,459.7151360544218,pole
10,307.3625283446712,470.3443877551021,pole
11,657.0047111958925,379.0859041590459,pole
