,x,y,category
0,238.8473764241351,493.2768114854825,pole
1,793.2615879606258,416.684403855802,pole
2,766.7477547695428,418.2994596847005,pole
3,827.465920781893,477.832433127572,pole
4,847.559799382716,489.8887602880658,pole
5,1003.8901748971192,421.167695473251,pole
6,1099.537037037037,521.2352109053498,pole
7,707.2107943706586,393.1487442860744,pole
8,420.0338266093475,427.7843226410936,pole
9,428.6454888668431,424.7702408509701,pole
10,437.6877342372135,421.5408675044093,pole
11,446.5146880511465,418.3114941578484,pole
12,963.0,492.0,pole
13,205.0,506.0,pole
14,721.7051397462277,390.9933877743484,pole
15,500.66730695852175,393.91211666833374,pole
16,406.5095521337417,400.21083440103774,pole
17,1243.0555555555557,456.0185185185185,pole
