,x,y,category
0,700.7740162037037,336.8515482110197,pole
1,900.6076388888889,596.386316872428,pole
2,859.6161265432099,562.2267232510288,pole
3,811.3908179012345,520.4314557613169,pole
4,1021.0,697.0,pole
5,491.9303929178731,356.6894457689168,pole
6,436.9306200784442,391.6228668656767,pole
7,426.8086752117621,404.8777946672842,pole
8,411.62575791173896,412.5897526609468,pole
9,380.2959285624849,421.2657054038172,pole
10,336.43416747352904,427.0496738990641,pole
11,285.6980299585996,470.9949252622158,pole
12,263.4378395534428,480.66659419687016,pole
13,275.5658053603903,467.92455417184937,pole
14,239.18190793954767,491.87344867670777,pole
15,230.2778317774849,464.3936274179279,pole
16,171.94078106052206,460.5556635549698,pole
17,838.8396939708668,464.8702866777713,pole
18,766.0791216563787,481.4158414780522,pole
19,503.016760973937,333.89328275034296,pole
