,x,y,category
0,433.41379815386375,406.621960019433,pole
1,385.690836476909,407.7382866083676,pole
2,723.9377929240969,423.92502214791955,pole
3,717.7979966849566,421.41328732281664,pole
4,744.5898348193873,438.9954310985368,pole
5,252.84797239369,432.0183899176955,pole
6,194.2408264746228,431.4602266232282,pole
7,171.9142946959305,438.4372678040695,pole
8,142.88980338363055,444.01890074874257,pole
9,104.09745441815272,451.8331868712849,pole
10,87.07347393689987,456.0194115797897,pole
11,33.21071602080476,467.1826774691358,pole
12,946.4216820987655,467.7854938271605,pole
13,1106.3689557613168,499.93569958847735,pole
14,1054.124871399177,468.187371399177,pole
15,1045.6854423868313,507.5713734567901,pole
16,1075.0,674.0,pole
