,x,y,category
0,11.721429183813443,421.134205675583,pole
1,36.280614140374944,417.5061442615455,pole
2,98.51582147347966,406.9010416666667,pole
3,68.65408521947874,418.9015524977138,pole
4,234.76348165294928,462.1592078189301,pole
5,248.49429869684502,465.17328960905354,pole
6,265.5740955075446,469.52696330589856,pole
7,289.68674982853224,474.8853309327847,pole
8,308.1061385459534,479.57390260631007,pole
9,345.0,486.0,pole
10,372.0,493.0,pole
11,403.0,504.0,pole
12,456.0,517.0,pole
13,508.0,533.0,pole
14,575.0,546.0,pole
15,661.0,566.0,pole
16,772.0,592.0,pole
17,906.0,622.0,pole
18,1136.0,481.0,pole
19,1180.0,467.0,pole
20,1214.0,467.0,pole
21,1263.0,481.0,pole
22,1188.0,489.0,pole
23,1082.0,661.0,pole
