,x,y,category
0,348.9445546737213,426.79398148148147,pole
1,284.52932098765433,420.93805114638445,pole
2,564.4329491055682,372.0238095238096,pole
3,525.0653502141598,387.032706601159,pole
4,479.5465639959688,409.6690759637189,pole
5,920.6903542238226,496.48625042866945,pole
6,896.1311692672612,482.8112497142204,pole
7,1036.7883194730225,410.5291030807042,pole
8,1108.2332211648377,428.6694101508916,pole
9,1102.0934249256973,409.1336948445359,pole
10,1165.165877200503,407.7382866083676,pole
11,1177.16638803155,422.52961391175126,pole
12,1229.9128193587105,500.1143118427069,pole
13,281.87246370598996,488.6719643061271,pole
14,248.38266603795154,502.0678833733425,pole
15,154.611232567444,435.08828803726567,pole
16,61.39796239140375,536.3949259830819,pole
