,x,y,category
0,1095.0,573.0,pole
1,1041.867605452675,431.0136959876544,pole
2,1029.4763803155008,445.74920696159126,pole
3,971.5390303497943,441.0606352880659,pole
4,976.8973979766805,437.04185956790127,pole
5,984.265153463649,431.6834919410151,pole
6,272.38368770004575,480.2995148891175,pole
7,331.54899691358025,471.9270654721079,pole
8,183.9148055269776,493.41635230909924,pole
9,174.14694787379975,500.6724751371742,pole
10,113.86531207133059,507.9285979652492,pole
11,49.118369913123004,517.4173739711935,pole
