,x,y,category
0,334.56307870370375,417.617776920439,pole
1,282.98879029492457,426.66002229080937,pole
2,267.2485853909465,427.9996141975309,pole
3,253.51776834705078,432.3532878943759,pole
4,240.4567472565158,435.36736968449935,pole
5,223.04205246913583,439.0512474279836,pole
6,206.29715363511662,443.0700231481482,pole
7,187.20796896433473,446.41900291495205,pole
8,173.47715192043898,450.772676611797,pole
9,150.36919152949247,453.7867584019205,pole
10,122.23776148834021,466.51288151577506,pole
11,101.80898491083677,479.90880058299047,pole
12,30.14081790123457,484.26247427983543,pole
13,624.9196244855967,441.66345164609055,pole
14,668.7242798353909,443.67283950617286,pole
