,x,y,category
0,692.2141257498947,373.7880613449969,pole
1,668.2533525867539,371.5180933611204,pole
2,747.3368522037822,394.7239222945083,pole
3,734.8101645955162,388.0607905879839,pole
4,845.5855038881688,460.5261879925023,pole
5,830.432706734867,451.90989157199743,pole
6,817.9539326086186,446.8589591875635,pole
7,806.960726830733,440.91668579411186,pole
8,797.4530894012104,435.2715260703328,pole
9,787.3512246323427,430.5177073555715,pole
10,863.4123240685236,470.0338254220249,pole
11,883.0218262669141,479.24434918187495,pole
12,907.3851471800658,491.42600963845086,pole
13,936.2051731383062,505.9845794524074,pole
14,969.7790178113081,524.70274064178,pole
15,1011.9500528692273,547.2791102251944,pole
16,1066.3709740797897,576.582683184728,pole
17,1136.6995491826704,612.3051340306356,pole
18,1233.540880772748,660.5862590020577,pole
19,405.13546537385514,437.25495850252213,pole
20,391.8816968337732,443.225124511568,pole
21,377.1950884515203,448.12066063898567,pole
22,360.59802694637267,454.56843992875525,pole
23,342.80693223941586,461.97144577997216,pole
24,321.43373792703153,469.85206491191275,pole
25,296.7172506495815,479.88194380710985,pole
26,270.0114936985597,490.25342697378454,pole
27,235.5914238730758,504.20750933546725,pole
28,196.51999326036432,519.0918638545954,pole
29,150.47152146681148,536.9996028854215,pole
30,90.70153535093738,560.4889748609207,pole
31,19.53571530635574,587.2342993874792,pole
