,x,y,category
0,57.0,462.0,pole
1,159.1435185185185,473.8136574074074,pole
2,241.528420781893,405.8963477366255,pole
3,289.83410493827165,408.95061728395063,pole
4,321.1805555555556,402.1990740740741,pole
5,403.1635802469136,405.0925925925926,pole
6,450.4243827160494,407.5038580246914,pole
7,407.98611111111114,418.5956790123457,pole
8,470.67901234567904,421.00694444444446,pole
9,538.6766975308642,429.20524691358025,pole
10,273.0,487.0,pole
11,507.0,517.0,pole
12,645.0,527.0,pole
13,935.570987654321,437.24279835390945,pole
14,959.6836419753087,506.36574074074076,pole
15,1008.7127057613169,497.12255658436214,pole
16,1003.4882973251028,455.7291666666667,pole
17,1062.5643004115227,458.94418724279836,pole
18,1084.2656893004116,439.65406378600824,pole
19,1093.9107510288065,514.8051697530864,pole
20,1125.2572016460906,506.36574074074076,pole
21,1159.4167952674898,445.2803497942387,pole
22,1254.2599022633744,449.2991255144033,pole
