,x,y,category
0,1275.526931564977,445.8654562080333,pole
1,1257.6227955471495,454.7441995219679,pole
2,1196.7563692137571,453.69609993472505,pole
3,1122.4663851737541,522.9990069158665,pole
4,1030.648523233882,515.1847207933242,pole
5,1021.4388288751716,497.3234953703704,pole
6,834.8223579576126,431.5429174816678,pole
7,825.7780453157812,428.63581698965055,pole
8,856.7871172306316,430.89689515010843,pole
9,862.9243293804458,430.0893672356592,pole
10,154.27902402998527,530.4029214154986,pole
11,274.89542252514866,443.27468302278623,pole
12,173.26318932422652,515.6033432641748,pole
13,123.72619694025303,489.5557228557004,pole
