idx,x,y,width,height
0,0.34375,0.5791666666666667,0.1953125,0.3472222222222222
0,0.4828125,0.5805555555555556,0.1953125,0.3472222222222222
0,0.4265625,0.6,0.1953125,0.3472222222222222
0,0.19765625,0.5625,0.1953125,0.3472222222222222
0,0.57265625,0.6402777777777777,0.1953125,0.3472222222222222
0,0.36328125,0.5847222222222223,0.1953125,0.3472222222222222
0,0.03984375,0.65,0.1953125,0.3472222222222222
0,0.53671875,0.5805555555555556,0.1953125,0.3472222222222222
0,0.05390625,0.6347222222222222,0.1953125,0.3472222222222222
0,0.19609375,0.6055555555555555,0.1953125,0.3472222222222222
