idx,x,y,width,height
0,0.58515625,0.275,0.1953125,0.3472222222222222
0,0.82421875,0.40555555555555556,0.1953125,0.3472222222222222
0,0.768359375,0.38333333333333336,0.1953125,0.3472222222222222
0,0.0875,0.4888888888888889,0.1953125,0.3472222222222222
0,0.04453125,0.2375,0.1953125,0.3472222222222222
0,0.97578125,0.42777777777777776,0.1953125,0.3472222222222222
0,0.47578125,0.14027777777777778,0.1953125,0.3472222222222222
0,0.7703125,0.15416666666666667,0.1953125,0.3472222222222222
0,0.953125,0.42777777777777776,0.1953125,0.3472222222222222
0,0.87734375,0.20555555555555555,0.1953125,0.3472222222222222
