idx,x,y,width,height
0,0.94921875,0.5916666666666667,0.1953125,0.3472222222222222
0,0.99140625,0.6194444444444445,0.1953125,0.3472222222222222
0,0.79765625,0.575,0.1953125,0.3472222222222222
0,0.6296875,0.575,0.1953125,0.3472222222222222
0,0.52109375,0.5611111111111111,0.1953125,0.3472222222222222
0,0.446875,0.5027777777777778,0.1953125,0.3472222222222222
0,0.4546875,0.5013888888888889,0.1953125,0.3472222222222222
0,0.278125,0.49583333333333335,0.1953125,0.3472222222222222
0,0.55078125,0.5527777777777778,0.1953125,0.3472222222222222
0,0.73125,0.5833333333333334,0.1953125,0.3472222222222222
