idx,x,y,width,height
0,0.58671875,0.6555555555555556,0.1953125,0.3472222222222222
0,0.68984375,0.6541666666666667,0.1953125,0.3472222222222222
0,0.5015625,0.6166666666666667,0.1953125,0.3472222222222222
0,0.62109375,0.6777777777777778,0.1953125,0.3472222222222222
0,0.78046875,0.7902777777777777,0.1953125,0.3472222222222222
0,0.9546875,0.95,0.1953125,0.3472222222222222
0,0.65703125,0.6361111111111111,0.1953125,0.3472222222222222
0,0.815625,0.32222222222222224,0.1953125,0.3472222222222222
0,0.2015625,0.43333333333333335,0.1953125,0.3472222222222222
0,0.82109375,0.5847222222222223,0.1953125,0.3472222222222222
