idx,x,y,width,height
0,0.30625,0.30972222222222223,0.1953125,0.3472222222222222
0,0.0265625,0.18888888888888888,0.1953125,0.3472222222222222
0,0.528125,0.46111111111111114,0.1953125,0.3472222222222222
0,0.421875,0.3958333333333333,0.1953125,0.3472222222222222
0,0.46484375,0.42916666666666664,0.1953125,0.3472222222222222
0,0.44375,0.3958333333333333,0.1953125,0.3472222222222222
0,0.1515625,0.3638888888888889,0.1953125,0.3472222222222222
0,0.85234375,0.4777777777777778,0.1953125,0.3472222222222222
0,0.88046875,0.5569444444444445,0.1953125,0.3472222222222222
0,0.1515625,0.20694444444444443,0.1953125,0.3472222222222222
0,0.91328125,0.36666666666666664,0.1953125,0.3472222222222222
0,0.11328125,0.3875,0.1953125,0.3472222222222222
0,0.41484375,0.22916666666666666,0.1953125,0.3472222222222222
0,0.0015625,0.4111111111111111,0.1953125,0.3472222222222222
