idx,x,y,width,height
0,0.01875,0.7041666666666667,0.1953125,0.3472222222222222
0,0.67578125,0.6805555555555556,0.1953125,0.3472222222222222
0,0.83984375,0.7333333333333333,0.1953125,0.3472222222222222
0,0.6453125,0.675,0.1953125,0.3472222222222222
0,0.35859375,0.6458333333333334,0.1953125,0.3472222222222222
0,0.771875,0.6902777777777778,0.1953125,0.3472222222222222
0,0.18671875,0.7083333333333334,0.1953125,0.3472222222222222
0,0.353125,0.6666666666666666,0.1953125,0.3472222222222222
0,0.66640625,0.4375,0.1953125,0.3472222222222222
0,0.4328125,0.4625,0.1953125,0.3472222222222222
