idx,x,y,width,height
0,0.49453125,0.7402777777777778,0.1953125,0.3472222222222222
0,0.665625,0.7319444444444444,0.1953125,0.3472222222222222
0,0.04921875,0.2625,0.1953125,0.3472222222222222
0,0.07890625,0.7430555555555556,0.1953125,0.3472222222222222
0,0.5359375,0.6972222222222222,0.1953125,0.3472222222222222
0,0.45703125,0.6263888888888889,0.1953125,0.3472222222222222
0,0.740625,0.6777777777777778,0.1953125,0.3472222222222222
0,0.18515625,0.675,0.1953125,0.3472222222222222
0,0.8265625,0.6430555555555556,0.1953125,0.3472222222222222
0,0.11171875,0.6416666666666667,0.1953125,0.3472222222222222
0,0.80703125,0.6222222222222222,0.1953125,0.3472222222222222
