idx,x,y,width,height
0,0.165625,0.6277777777777778,0.1953125,0.3472222222222222
0,0.92890625,0.9152777777777777,0.1953125,0.3472222222222222
0,0.7421875,0.8819444444444444,0.1953125,0.3472222222222222
0,0.4390625,0.7333333333333333,0.1953125,0.3472222222222222
0,0.4046875,0.6819444444444445,0.1953125,0.3472222222222222
0,0.17734375,0.29305555555555557,0.1953125,0.3472222222222222
0,0.0609375,0.6111111111111112,0.1953125,0.3472222222222222
0,0.2203125,0.1486111111111111,0.1953125,0.3472222222222222
0,0.3671875,0.7458333333333333,0.1953125,0.3472222222222222
0,0.39609375,0.3736111111111111,0.1953125,0.3472222222222222
0,0.67890625,0.7236111111111111,0.1953125,0.3472222222222222
0,0.25,0.7430555555555556,0.1953125,0.3472222222222222
0,0.76328125,0.8736111111111111,0.1953125,0.3472222222222222
