idx,x,y,width,height
0,0.04140625,0.7555555555555555,0.1953125,0.3472222222222222
0,0.32265625,0.6027777777777777,0.1953125,0.3472222222222222
0,0.728125,0.6111111111111112,0.1953125,0.3472222222222222
0,0.08203125,0.6194444444444445,0.1953125,0.3472222222222222
0,0.3921875,0.6111111111111112,0.1953125,0.3472222222222222
0,0.70078125,0.6236111111111111,0.1953125,0.3472222222222222
0,0.41953125,0.6319444444444444,0.1953125,0.3472222222222222
0,0.553125,0.6013888888888889,0.1953125,0.3472222222222222
0,0.16796875,0.6861111111111111,0.1953125,0.3472222222222222
0,0.19921875,0.7041666666666667,0.1953125,0.3472222222222222
