idx,x,y,width,height
0,0.8265625,0.5625,0.1953125,0.3472222222222222
0,0.71171875,0.5208333333333334,0.1953125,0.3472222222222222
0,0.62265625,0.4708333333333333,0.1953125,0.3472222222222222
0,0.68125,0.5180555555555556,0.1953125,0.3472222222222222
0,0.12578125,0.5847222222222223,0.1953125,0.3472222222222222
0,0.57421875,0.48055555555555557,0.1953125,0.3472222222222222
0,0.3203125,0.3277777777777778,0.1953125,0.3472222222222222
0,0.21640625,0.5263888888888889,0.1953125,0.3472222222222222
0,0.07265625,0.5569444444444445,0.1953125,0.3472222222222222
0,0.06484375,0.5625,0.1953125,0.3472222222222222
