idx,x,y,width,height
0,0.03203125,0.9013888888888889,0.1953125,0.3472222222222222
0,0.39453125,0.7555555555555555,0.1953125,0.3472222222222222
0,0.46171875,0.7333333333333333,0.1953125,0.3472222222222222
0,0.6796875,0.6722222222222223,0.1953125,0.3472222222222222
0,0.01484375,0.4166666666666667,0.1953125,0.3472222222222222
0,0.37265625,0.5638888888888889,0.1953125,0.3472222222222222
0,0.86796875,0.6416666666666667,0.1953125,0.3472222222222222
0,0.31015625,0.5236111111111111,0.1953125,0.3472222222222222
0,0.6796875,0.6875,0.1953125,0.3472222222222222
0,0.530078125,0.6097222222222223,0.1953125,0.3472222222222222
