idx,x,y,width,height
0,0.7390625,0.6694444444444444,0.1953125,0.3472222222222222
0,0.81640625,0.3597222222222222,0.1953125,0.3472222222222222
0,0.233203125,0.20416666666666666,0.1953125,0.3472222222222222
0,0.65234375,0.4027777777777778,0.1953125,0.3472222222222222
0,0.5890625,0.48194444444444445,0.1953125,0.3472222222222222
0,0.96328125,0.3388888888888889,0.1953125,0.3472222222222222
0,0.7984375,0.3638888888888889,0.1953125,0.3472222222222222
0,0.75703125,0.36944444444444446,0.1953125,0.3472222222222222
0,0.0734375,0.7708333333333334,0.1953125,0.3472222222222222
0,0.021875,0.8166666666666667,0.1953125,0.3472222222222222
0,0.62734375,0.5944444444444444,0.1953125,0.3472222222222222
0,0.65703125,0.6152777777777778,0.1953125,0.3472222222222222
0,0.81640625,0.7055555555555556,0.1953125,0.3472222222222222
0,0.8921875,0.7472222222222222,0.1953125,0.3472222222222222
0,0.990625,0.8041666666666667,0.1953125,0.3472222222222222
