idx,x,y,width,height
0,0.7921875,0.9763888888888889,0.1953125,0.3472222222222222
0,0.60078125,0.8541666666666666,0.1953125,0.3472222222222222
0,0.545703125,0.8208333333333333,0.1953125,0.3472222222222222
0,0.059375,0.3972222222222222,0.1953125,0.3472222222222222
0,0.0046875,0.6763888888888889,0.1953125,0.3472222222222222
0,0.04140625,0.6819444444444445,0.1953125,0.3472222222222222
0,0.503125,0.7847222222222222,0.1953125,0.3472222222222222
0,0.39453125,0.8097222222222222,0.1953125,0.3472222222222222
0,0.96953125,0.9055555555555556,0.1953125,0.3472222222222222
0,0.10859375,0.7125,0.1953125,0.3472222222222222
0,0.0296875,0.9166666666666666,0.1953125,0.3472222222222222
0,0.83828125,0.9638888888888889,0.1953125,0.3472222222222222
