idx,x,y,width,height
0,0.51015625,0.6763888888888889,0.1953125,0.3472222222222222
0,0.7484375,0.7236111111111111,0.1953125,0.3472222222222222
0,0.096875,0.6736111111111112,0.1953125,0.3472222222222222
0,0.3078125,0.6347222222222222,0.1953125,0.3472222222222222
0,0.59296875,0.48333333333333334,0.1953125,0.3472222222222222
0,0.61015625,0.6861111111111111,0.1953125,0.3472222222222222
0,0.5625,0.6416666666666667,0.1953125,0.3472222222222222
0,0.77890625,0.5541666666666667,0.1953125,0.3472222222222222
0,0.65703125,0.6083333333333333,0.1953125,0.3472222222222222
0,0.9828125,0.2861111111111111,0.1953125,0.3472222222222222
0,0.86796875,0.5597222222222222,0.1953125,0.3472222222222222
