idx,x,y,width,height
0,0.07890625,0.49166666666666664,0.1953125,0.3472222222222222
0,0.9703125,0.5458333333333333,0.1953125,0.3472222222222222
0,0.19140625,0.38333333333333336,0.1953125,0.3472222222222222
0,0.1796875,0.6763888888888889,0.1953125,0.3472222222222222
0,0.696875,0.6541666666666667,0.1953125,0.3472222222222222
0,0.86484375,0.7277777777777777,0.1953125,0.3472222222222222
0,0.3484375,0.6777777777777778,0.1953125,0.3472222222222222
0,0.07265625,0.6861111111111111,0.1953125,0.3472222222222222
0,0.9796875,0.7611111111111111,0.1953125,0.3472222222222222
0,0.3359375,0.6819444444444445,0.1953125,0.3472222222222222
