idx,x,y,width,height
0,0.85078125,0.5833333333333334,0.1953125,0.3472222222222222
0,0.1828125,0.4444444444444444,0.1953125,0.3472222222222222
0,0.80546875,0.5611111111111111,0.1953125,0.3472222222222222
0,0.35546875,0.44027777777777777,0.1953125,0.3472222222222222
0,0.64140625,0.3055555555555556,0.1953125,0.3472222222222222
0,0.4796875,0.375,0.1953125,0.3472222222222222
0,0.549609375,0.37777777777777777,0.1953125,0.3472222222222222
0,0.60859375,0.37916666666666665,0.1953125,0.3472222222222222
0,0.3875,0.37222222222222223,0.1953125,0.3472222222222222
0,0.4234375,0.3736111111111111,0.1953125,0.3472222222222222
