idx,x,y,width,height
0,0.925,0.9986111111111111,0.1953125,0.3472222222222222
0,0.825,0.9777777777777777,0.1953125,0.3472222222222222
0,0.01171875,0.9097222222222222,0.1953125,0.3472222222222222
0,0.5015625,0.875,0.1953125,0.3472222222222222
0,0.65,0.9013888888888889,0.1953125,0.3472222222222222
0,0.659375,0.1736111111111111,0.1953125,0.3472222222222222
0,0.68046875,0.8861111111111111,0.1953125,0.3472222222222222
0,0.15703125,0.8125,0.1953125,0.3472222222222222
0,0.72421875,0.8888888888888888,0.1953125,0.3472222222222222
0,0.0296875,0.9041666666666667,0.1953125,0.3472222222222222
