idx,x,y,width,height
0,0.67734375,0.6138888888888889,0.1953125,0.3472222222222222
0,0.33046875,0.5194444444444445,0.1953125,0.3472222222222222
0,0.0796875,0.5833333333333334,0.1953125,0.3472222222222222
0,0.296875,0.5083333333333333,0.1953125,0.3472222222222222
0,0.616015625,0.6083333333333333,0.1953125,0.3472222222222222
0,0.96015625,0.6305555555555555,0.1953125,0.3472222222222222
0,0.63828125,0.5194444444444445,0.1953125,0.3472222222222222
0,0.87890625,0.6291666666666667,0.1953125,0.3472222222222222
0,0.41875,0.5458333333333333,0.1953125,0.3472222222222222
0,0.503125,0.49583333333333335,0.1953125,0.3472222222222222
