idx,x,y,width,height
0,0.09765625,0.6916666666666667,0.1953125,0.3472222222222222
0,0.3390625,0.6555555555555556,0.1953125,0.3472222222222222
0,0.72265625,0.7694444444444445,0.1953125,0.3472222222222222
0,0.53828125,0.6680555555555555,0.1953125,0.3472222222222222
0,0.4890625,0.4513888888888889,0.1953125,0.3472222222222222
0,0.0546875,0.6972222222222222,0.1953125,0.3472222222222222
0,0.184375,0.6458333333333334,0.1953125,0.3472222222222222
0,0.49140625,0.6583333333333333,0.1953125,0.3472222222222222
0,0.29921875,0.6638888888888889,0.1953125,0.3472222222222222
0,0.425,0.5527777777777778,0.1953125,0.3472222222222222
0,0.22890625,0.6736111111111112,0.1953125,0.3472222222222222
0,0.453125,0.5513888888888889,0.1953125,0.3472222222222222
0,0.4671875,0.6458333333333334,0.1953125,0.3472222222222222
