idx,x,y,width,height
0,0.6859375,0.3375,0.1953125,0.3472222222222222
0,0.35078125,0.5041666666666667,0.1953125,0.3472222222222222
0,0.965625,0.5569444444444445,0.1953125,0.3472222222222222
0,0.35,0.42083333333333334,0.1953125,0.3472222222222222
0,0.7125,0.5194444444444445,0.1953125,0.3472222222222222
0,0.59921875,0.4652777777777778,0.1953125,0.3472222222222222
0,0.2671875,0.4527777777777778,0.1953125,0.3472222222222222
0,0.51328125,0.4652777777777778,0.1953125,0.3472222222222222
0,0.57109375,0.39861111111111114,0.1953125,0.3472222222222222
0,0.516796875,0.4097222222222222,0.1953125,0.3472222222222222
