,x,y,category
0,317.8181798696845,411.5896133401921,pole
1,371.7367541152264,410.2500214334706,pole
2,818.0514252242895,353.4699713824352,pole
3,807.6175627857608,354.2021722553144,pole
4,790.4834063084054,357.5880682501453,pole
5,767.6482986891706,363.90416184695493,pole
6,781.3376439581695,355.77579261273667,pole
7,723.0540343745238,371.1785908207591,pole
8,647.469421582076,382.57442474946663,pole
9,642.1203566767643,383.96983298563487,pole
10,633.7479072597547,383.7372649462735,pole
11,878.0,494.0,pole
12,441.5,511.0,pole
13,477.0,495.0,pole
14,887.0,518.0,pole
15,504.0,483.0,pole
16,559.5,387.0,pole
17,1162.0,573.0,pole
18,937.5,372.0,pole
19,917.0,441.0,pole
20,877.0,384.0,pole
