,x,y,category
0,318.4890094587758,407.47858563108076,pole
1,308.6371689024952,409.73966379153865,pole
2,302.0154400040115,411.6777307862168,pole
3,297.81629484887554,412.32375311777616,pole
4,292.97112736218014,413.6157977808949,pole
5,511.8111921779212,398.5957785721393,pole
6,27.0,531.0,pole
7,64.0,513.0,pole
8,92.0,503.0,pole
9,117.0,492.0,pole
10,139.0,484.0,pole
11,157.0,474.0,pole
12,169.0,466.0,pole
13,185.1851851851852,457.6581790123457,pole
14,197.7237654320988,454.28240740740745,pole
15,209.2978395061729,449.9421296296297,pole
16,220.8719135802469,444.6373456790124,pole
17,229.55246913580248,440.2970679012346,pole
18,239.6797839506173,437.4035493827161,pole
19,246.9135802469136,434.9922839506173,pole
20,254.1473765432099,430.1697530864198,pole
21,260.4166666666667,428.2407407407408,pole
22,268.13271604938274,424.38271604938274,pole
23,272.95524691358025,422.9359567901235,pole
24,279.1018354315147,420.6715729333952,pole
25,284.1488848968224,418.6527531472721,pole
26,287.177114576007,417.8956957274759,pole
