,x,y,category
0,963.6710072821852,409.3717899638452,pole
1,955.1541113094785,409.8204165829836,pole
2,937.9941431274324,408.5586542166567,pole
3,835.5704518175584,383.12328532235944,pole
4,726.7286093964335,406.9010416666667,pole
5,1028.1367884087792,413.04083790580705,pole
6,1241.0760852480566,420.29696073388203,pole
7,1247.7740447816645,419.7387974394147,pole
8,1264.23986196845,420.0178790866484,pole
9,718.0,424.0,pole
10,981.5,412.0,pole
11,1041.0,414.0,pole
12,406.0,438.0,pole
13,438.0,446.0,pole
14,762.0,428.0,pole
15,884.5,386.0,pole
16,777.0,414.0,pole
17,844.0,417.0,pole
18,792.5,400.0,pole
