,x,y,category
0,441.5,402.0,pole
1,501.5,451.0,pole
2,474.5,405.0,pole
3,521.5,378.0,pole
4,401.0,398.0,pole
5,793.0,393.0,pole
6,1028.0,415.0,pole
7,1017.5,410.0,pole
8,449.5,492.0,pole
9,538.0,459.0,pole
10,521.5,477.0,pole
11,507.81250000000006,438.85030864197535,pole
12,509.2592592592593,430.1697530864198,pole
13,513.1172839506173,424.8649691358025,pole
14,513.0450948311995,378.3882000409618,pole
15,560.4889748609207,383.7372649462735,pole
16,551.8839574045497,384.4349690643576,pole
17,768.791809802992,399.158524587521,pole
18,772.7663612569219,399.158524587521,pole
19,493.50937952484384,378.15563200160045,pole
