,x,y,category
0,473.5,424.0,pole
1,898.5,480.0,pole
2,954.5,470.0,pole
3,983.0,459.0,pole
4,105.5,467.0,pole
5,283.5,524.0,pole
6,862.0,510.0,pole
7,401.0,428.0,pole
8,249.0,488.0,pole
9,438.5,422.0,pole
10,225.0,476.0,pole
11,187.0,570.0,pole
12,62.0,496.0,pole
13,867.7206575788753,481.5832904663924,pole
14,276.33101851851853,495.2739197530864,pole
15,286.9889605719403,430.7160088972718,pole
16,291.4077533198065,423.9715357557919,pole
17,977.04475308642,415.21990740740745,pole
18,987.6543209876544,402.6813271604939,pole
