,x,y,category
0,570.8776904808705,333.3493842760638,pole
1,603.5,399.0,pole
2,487.5,310.0,pole
3,745.0,343.0,pole
4,368.0,313.0,pole
5,417.5,314.0,pole
6,82.0,391.0,pole
7,1143.0,386.0,pole
8,925.5,352.0,pole
9,29.0,374.0,pole
10,850.0,367.0,pole
11,1113.5,360.0,pole
12,1050.0,391.0,pole
13,1079.5,451.0,pole
14,479.5,418.0,pole
15,1193.5,373.0,pole
16,549.2862654320988,344.8109567901235,pole
17,587.3842592592594,394.0007716049383,pole
18,560.3780864197531,343.3641975308642,pole
19,598.4760802469136,341.91743827160496,pole
20,755.6905864197531,341.91743827160496,pole
21,980.2742859082076,353.0382837505716,pole
22,1071.5277777777778,359.72222222222223,pole
