,x,y,category
0,898.1963734567902,489.6208419067216,pole
1,891.4984139231825,480.24369855967086,pole
2,977.0772324244082,457.78315853298545,pole
3,1029.2750797569868,448.33949810221173,pole
4,879.5723248647312,416.9944945749505,pole
5,468.4065667762751,405.9039061979048,pole
6,464.04591603824923,407.72084400541553,pole
7,352.8493222185905,421.5295713424974,pole
8,177.21684599336993,455.13565303021653,pole
9,211.80555555555554,465.97222222222223,pole
10,257.5,489.0,pole
11,238.5,501.0,pole
12,793.0,403.0,pole
13,838.0,417.0,pole
