,x,y,category
0,482.0,398.0,pole
1,515.5,385.0,pole
2,441.5,384.0,pole
3,457.0,394.0,pole
4,765.0,391.0,pole
5,1009.5,433.0,pole
6,501.0,430.0,pole
7,538.0,426.0,pole
8,713.3326903292182,394.1749185528121,pole
9,695.9179955418382,393.50512259945134,pole
10,572.3406421467764,387.14206104252406,pole
11,530.1434970850481,386.1373671124829,pole
12,535.1669667352538,386.1373671124829,pole
13,516.077782064472,415.94328703703707,pole
14,543.5394161522635,422.6412465706448,pole
15,477.2833989620359,383.7282466555332,pole
16,462.641637320571,381.6365664210383,pole
