,x,y,category
0,747.6806074576593,334.478684770606,pole
1,739.3138865196794,330.8657825473874,pole
2,496.067627957819,331.4094560899635,pole
3,493.9745156035666,328.38607157826556,pole
4,488.6254506982549,328.8512076569883,pole
5,524.9060648386298,337.4562251133593,pole
6,519.5569999333181,337.6887931527207,pole
7,1249.0354938271605,550.2507716049383,pole
8,312.124914266118,439.386145404664,pole
9,280.3096064814815,456.46594221536355,pole
10,118.5,486.0,pole
11,4.5,498.0,pole
12,210.0,470.0,pole
13,354.0,409.0,pole
14,469.5,355.0,pole
