,x,y,category
0,302.5,395.0,pole
1,281.5,397.0,pole
2,545.5,452.0,pole
3,569.0,461.0,pole
4,625.5,483.0,pole
5,716.0,518.0,pole
6,663.5,500.0,pole
7,780.5,542.0,pole
8,864.5,574.0,pole
9,593.5,470.0,pole
10,988.0,616.0,pole
11,1168.5,690.0,pole
12,1192.2367969821676,408.910429526749,pole
13,1154.0584276406037,390.4910408093279,pole
14,872.8780864197531,416.1844135802469,pole
15,725.3086419753087,421.971450617284,pole
16,735.9182098765433,415.7021604938272,pole
17,1110.0,518.0,pole
18,1030.0,527.0,pole
19,705.0,446.0,pole
20,293.03572959533614,393.17022462277095,pole
21,325.52083333333337,390.4910408093279,pole
22,317.4832818930042,392.5004286694102,pole
