,x,y,category
0,469.9967456360499,396.1262058636309,pole
1,653.6130939552057,418.6224708504801,pole
2,679.1309760518013,409.9011693744285,pole
3,734.3658854001286,413.6157977808949,pole
4,833.989875187474,427.59724636634513,pole
5,875.9675202546298,426.4716421789267,pole
6,258.6156597698522,432.80912125152423,pole
7,255.86205418381348,478.23431069958855,pole
8,247.48960476680386,464.1685956790124,pole
9,269.0,469.0,pole
10,816.5,468.0,pole
11,242.0,487.0,pole
12,792.0,470.0,pole
13,1029.5,440.0,pole
14,981.0,444.0,pole
15,901.5,452.0,pole
16,937.0,529.0,pole
17,871.5,457.0,pole
18,290.5,431.0,pole
