,x,y,category
0,674.0,382.0,pole
1,833.0,425.0,pole
2,369.5,418.0,pole
3,400.5,426.0,pole
4,389.5,430.0,pole
5,933.5,413.0,pole
6,96.5,511.0,pole
7,47.0,511.0,pole
8,469.554871470622,398.6216194654017,pole
9,474.9039363759336,398.3890514260403,pole
10,478.85759304507707,396.9936431898721,pole
11,483.2763857929432,395.3656669143424,pole
12,515.138207185452,383.7372649462735,pole
13,788.9437539017874,417.5754359046337,pole
14,726.0507323054953,417.5754359046337,pole
15,733.7519186234086,420.1424980106048,pole
16,708.8946462344261,394.1398524250346,pole
