,x,y,category
0,753.5,406.0,pole
1,725.5,401.0,pole
2,793.5,393.0,pole
3,674.0,408.0,pole
4,701.0,407.0,pole
5,877.5,406.0,pole
6,887.0,406.0,pole
7,818.5,402.0,pole
8,1109.0,517.0,pole
9,1029.5,491.0,pole
10,1065.5,503.0,pole
11,1225.5,559.0,pole
12,1162.0,535.0,pole
13,1240.2777777777778,455.55555555555554,pole
14,833.2261659807957,401.5426740397806,pole
15,845.2824931412895,404.2218578532237,pole
16,740.1245284636489,395.8494084362141,pole
17,711.8907684851777,401.877572016461,pole
18,679.0986749352234,402.34270809518375,pole
