,x,y,category
0,464.49005639119633,353.858732111652,pole
1,704.541618441358,469.44323881172835,pole
2,451.3888888888889,447.5308641975309,pole
3,443.1905864197531,460.06944444444446,pole
4,268.13271604938274,436.43904320987656,pole
5,230.03472222222223,455.7291666666667,pole
6,192.4189814814815,468.26774691358025,pole
7,747.0100308641976,425.34722222222223,pole
8,1194.5,690.0,pole
9,105.5,497.0,pole
10,760.0,503.0,pole
11,678.0,454.0,pole
12,644.5,438.0,pole
13,1208.0,415.0,pole
14,693.0,391.0,pole
15,774.0,445.0,pole
16,29.5,431.0,pole
17,534.5,379.0,pole
18,489.5,366.0,pole
