,x,y,category
0,1113.0477047092988,420.10066440591515,pole
1,474.37315222724305,425.4961195311053,pole
2,469.1461524830032,426.046330030499,pole
3,463.7357492389654,427.23845277918525,pole
4,458.1419424951298,428.3388737779726,pole
5,451.9062235020015,429.5309965266589,pole
6,445.7622062587722,430.3563122757494,pole
7,329.0837756963497,454.67051695149377,pole
8,258.38309173049083,474.9039363759336,pole
9,219.31166111777932,457.4613334238303,pole
10,191.403496394414,482.3461136354977,pole
11,201.17135404759188,456.53106126638477,pole
12,124.42390105833717,461.4149900929737,pole
13,116.28401968068894,463.7406704865875,pole
14,169.54210069444449,458.6241736206372,pole
15,570.5,495.0,pole
16,372.5,470.0,pole
17,412.0,502.0,pole
18,299.5,450.0,pole
19,178.5,494.0,pole
20,494.0,470.0,pole
21,601.0,470.0,pole
22,1059.5,427.0,pole
