,x,y,category
0,751.6599032159733,464.20580656531024,pole
1,499.150965049938,354.72070895909945,pole
2,445.34037820923703,387.8984020725378,pole
3,437.08722071833193,402.4239592565307,pole
4,423.8821687328839,409.1915483990729,pole
5,393.03998652072863,416.2967904568664,pole
6,350.0148992388737,424.2428651350468,pole
7,265.90279166984203,482.38487497539126,pole
8,287.8029487097051,472.3069266030649,pole
9,307.1836186564866,461.64755813233506,pole
10,296.33044348628897,460.09710453659255,pole
11,250.0106423134812,457.38381074404316,pole
12,194.38811956621834,454.67051695149377,pole
13,852.8735139460448,432.0183899176955,pole
14,832.2214720507545,457.41481981595797,pole
15,800.6852459133517,506.2541080818473,pole
16,784.4985103737997,493.6954339563329,pole
17,842.0,542.0,pole
18,874.0,568.0,pole
19,968.0,647.0,pole
20,1042.0,714.0,pole
