,x,y,category
0,454.26288863410855,426.3673084306619,pole
1,461.8126098818304,423.8080808890613,pole
2,468.08271735875184,421.7606988557808,pole
3,473.84097932735324,418.30574167462,pole
4,479.4712799188746,416.51428239549955,pole
5,484.7176963791558,414.59486173929906,pole
6,779.0214313581392,432.55083195266565,pole
7,770.8900738862546,428.2514935192554,pole
8,764.4410662361392,425.3541132706529,pole
9,758.9266973758956,423.0175162959734,pole
10,753.879647910588,420.40052768433236,pole
11,749.0195262032547,417.8770029516785,pole
12,743.972476737947,415.63386985598623,pole
13,739.3927466675752,412.73648960738365,pole
14,734.8130165972034,409.9325732377683,pole
