,x,y,category
0,18.0,477.0,pole
1,70.0,465.0,pole
2,151.8440881991139,449.6921073589143,pole
3,195.55649709729576,436.962121954406,pole
4,231.23907913645573,429.9850807735647,pole
5,254.96101915131624,424.8021358963682,pole
6,281.47377563851336,418.6224708504802,pole
7,812.0,480.0,pole
8,913.0,500.0,pole
9,391.2112839746993,398.48587396596434,pole
10,291.52245816847426,419.7707854218881,pole
11,319.5431010977916,409.8019028412656,pole
12,325.20111553544217,407.37703951084393,pole
13,459.3768864854424,385.5532695370487,pole
14,494.6721194060248,385.0144110191772,pole
